Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Glass,Metal,Paper,Plastic,Airfryer,Grill,Microwave,Oven,Stove,Sex_male,Social Activity_often,Social Activity_sometimes,Energy efficiency_Sometimes,Energy efficiency_Yes
0,0,1,2,2,4,0.0017278042035995989,3,0.5887231286960373,0,-1.0172463264814442,-0.44176670082963587,1.2852777562270155,1.2520383470046432,2046,0,1,0,1,1,1,1,0,0,True,True,False,False,True
3,3,3,0,2,1,0.26477491853368074,0,-0.5128890963387598,2,0.9925261253242339,-0.019589043308959476,0.809022169249666,-0.9467140871208866,2521,1,1,0,1,1,1,1,1,1,True,False,False,True,False
2,0,3,1,1,0,0.8877812419470308,4,-0.2168150142251795,2,0.9925261253242339,-1.5675737875514397,0.5368761195483234,-1.221558141386578,3551,0,0,1,0,1,1,0,1,0,True,False,False,False,True
1,1,3,1,1,0,-1.0089268982225017,0,-0.019311937498193557,1,-0.5148032135300246,0.26186272837149144,0.7409856568243304,-0.12218192432381292,1459,0,0,1,1,1,1,0,0,0,True,False,True,False,True
0,3,1,3,0,0,-1.0366160681519838,4,-0.7002823263594283,3,-1.0172463264814442,-0.5824925866698614,0.26473006984698083,0.8397722656061064,2492,1,0,0,0,1,1,1,0,1,True,False,True,False,False
3,0,1,0,0,0,-1.7150007314242983,3,-0.7038929858973989,2,-1.5196894394328635,-0.30104081498941043,-0.14348900470503298,0.5649282113404152,2411,1,1,0,0,1,1,1,1,1,True,True,False,False,False
3,1,1,0,1,0,-1.424264447164735,4,-0.0651673136304188,2,1.4949692382756534,0.40258861421171693,-1.7083287904877527,1.1146163198717975,2761,1,0,1,1,0,0,0,0,1,False,False,False,False,True
0,2,3,1,1,0,0.8047137321585841,1,-0.29155566666116867,3,-0.5148032135300246,-0.7232184725100869,0.06062053257097393,-0.3970259785895041,1500,0,1,0,1,1,1,1,1,1,False,False,True,True,False
2,1,2,1,2,4,1.0123825066297008,0,2.2341006801491905,3,0.4900830123728144,0.8247662717323934,-1.5722557656370815,-0.9467140871208866,1708,1,0,0,0,0,0,0,1,1,True,False,True,True,False
3,0,0,0,1,0,0.666267882511173,0,-0.23161871833085848,3,-0.01236010057860512,0.9654921575726189,-1.5722557656370815,-0.6718700328551954,1717,0,1,0,0,1,1,1,0,0,False,False,True,False,False
2,3,0,1,1,0,-1.5627102968121462,3,-0.5767977701608376,1,-1.5196894394328635,1.5283957009335207,1.0811682189510086,0.2900841570747239,2135,0,0,1,1,0,0,1,1,1,True,False,True,False,False
0,3,0,1,2,5,-0.5105218394918216,0,1.9600516212172303,0,0.9925261253242339,-1.0046702441905377,-0.9599271538090607,1.1146163198717975,2042,0,0,1,1,1,1,0,0,0,True,False,True,True,False
1,3,2,1,0,0,-0.23363014019699932,1,-0.7280844048018011,0,-1.5196894394328635,1.1062180434128444,1.6934968307790292,0.8397722656061064,1221,0,1,1,0,1,1,0,0,0,False,False,False,True,False
0,2,0,2,2,3,0.0017278042035995989,4,0.9584546653842158,3,-1.0172463264814442,-1.708299673391665,1.4893872935030223,-1.3589801685194234,3473,1,0,1,1,0,0,1,0,0,True,False,False,False,False
1,2,1,3,0,0,0.5555112027932441,0,-0.7017265901746166,2,0.4900830123728144,-0.019589043308959476,0.9450951941003373,1.2520383470046432,1378,1,1,0,1,0,0,1,1,0,False,True,False,True,False
1,1,0,3,0,0,0.5555112027932441,4,-0.7190577559568749,3,-1.0172463264814442,1.2469439292530697,1.2172412438016798,-1.3589801685194234,2135,0,1,1,1,1,1,1,0,0,False,False,True,False,True
1,1,2,1,0,0,-1.4934873719884405,0,-0.7132807006961221,0,0.9925261253242339,-0.16031492914918494,1.6254603183536935,1.1146163198717975,1464,1,0,1,0,0,0,0,1,0,True,False,False,False,False
2,3,0,0,0,0,-0.7043460289981972,4,-0.7284454707555982,3,0.9925261253242339,1.3876698150932953,-1.5722557656370815,1.389460374137489,2816,0,1,0,1,0,0,1,1,1,False,False,True,False,True
1,3,0,1,1,0,-0.9535485583635371,4,-0.6945052710986755,1,-1.5196894394328635,0.6840403858921679,-0.41563505440637555,-0.12218192432381292,2210,0,0,1,1,0,0,0,0,1,True,False,True,False,False
3,0,0,2,2,4,-0.676656859068715,0,1.1324884551143934,0,-0.5148032135300246,-1.5675737875514397,1.0131317065256729,0.7023502384732607,1552,0,0,1,1,0,0,0,1,1,False,True,False,False,False
1,3,2,0,2,1,1.4692538104661577,3,-0.4908640731571398,0,-0.5148032135300246,1.6691215867737461,0.6049126319736591,0.8397722656061064,2406,0,1,1,1,0,0,0,0,1,True,False,False,False,False
3,3,0,2,0,0,0.8877812419470308,4,-0.6995601944518343,3,-0.5148032135300246,0.6840403858921679,-0.27956202955570425,1.389460374137489,3004,0,1,0,0,1,1,1,1,1,False,False,True,True,False
3,2,1,1,2,1,1.3308079608187464,1,0.3908589860152543,2,-0.5148032135300246,0.26186272837149144,-1.3681462283610746,-0.25960395145665854,2540,0,0,1,0,1,1,1,1,1,False,False,True,True,False
1,2,3,2,2,2,-1.299663182482065,1,1.8423441202793922,3,-1.0172463264814442,-1.0046702441905377,-1.1640366910850675,-0.9467140871208866,2424,0,1,1,1,0,0,1,1,0,False,False,False,False,True
2,3,2,0,2,3,1.4138754706071932,1,2.3749164021300397,3,0.9925261253242339,-0.8639443583503124,-0.7558176165330537,1.1146163198717975,4000,0,0,1,1,0,0,0,1,0,False,False,True,False,True
1,0,0,2,1,0,0.5001328629342796,0,-0.42587220147367094,3,-1.5196894394328635,0.5433145000519424,0.4688396071229878,-0.25960395145665854,1288,0,1,1,0,0,0,1,1,1,False,True,False,False,False
3,2,0,2,1,0,1.3308079608187464,1,-0.12943705340629358,1,0.9925261253242339,0.5433145000519424,1.6934968307790292,0.2900841570747239,2317,1,1,1,0,1,1,0,1,0,True,False,False,False,True
1,2,2,0,1,0,-0.30285306502070486,4,-0.16879324237017193,2,1.4949692382756534,-0.44176670082963587,-0.5517080792570468,0.42750618420756953,2730,1,1,0,1,0,0,0,0,0,False,True,False,False,True
1,3,2,1,0,0,1.0123825066297008,1,-0.7067815135277753,0,1.4949692382756534,-1.2861220158709887,-0.5517080792570468,1.389460374137489,1371,1,0,0,0,0,0,0,0,1,False,True,False,False,True
1,0,1,2,2,1,-0.39976515977389265,1,0.30817488259573006,0,-0.01236010057860512,-1.2861220158709887,0.5368761195483234,1.2520383470046432,2349,1,0,0,1,1,1,0,0,1,False,False,True,True,False
1,3,3,2,2,1,1.1923621111713354,1,2.201965810261253,2,1.4949692382756534,-0.7232184725100869,0.12865704499630956,-1.6338242227851147,4536,0,1,0,1,0,0,0,1,0,True,False,False,True,False
2,2,3,1,1,0,1.5107875653603808,4,-0.6511773566430297,3,-0.5148032135300246,-1.4268479017112141,1.0131317065256729,0.7023502384732607,2987,1,1,0,1,0,0,1,1,1,False,True,False,False,False
1,2,2,1,1,0,1.4277200555719343,0,-0.31394175579658573,1,-0.01236010057860512,-1.5675737875514397,-0.3475985419810399,-0.6718700328551954,1039,0,1,1,0,0,0,1,1,0,False,False,True,True,False
1,1,0,1,1,0,0.40322076818109187,0,-0.7078647113891664,1,-1.0172463264814442,-0.30104081498941043,-0.07545249227969734,0.0152401028090327,1036,1,0,1,1,0,0,1,1,0,True,False,False,False,False
3,0,3,2,2,3,0.541666617828503,3,1.554574555103144,3,-0.01236010057860512,0.121136842531266,-1.640292278062417,-1.6338242227851147,3620,0,0,0,0,1,1,1,0,0,False,False,False,True,False
1,3,2,2,1,0,-0.5382110094213038,1,-0.13810263629742275,0,-0.01236010057860512,-0.5824925866698614,-0.27956202955570425,-1.3589801685194234,1009,0,1,1,1,0,0,1,0,1,True,False,False,True,False
0,0,1,2,2,3,-1.0781498230462072,4,1.4903048153272693,0,-1.0172463264814442,-0.8639443583503124,-1.3681462283610746,0.977194292738952,2895,1,1,0,1,1,1,1,1,1,False,True,False,False,True
2,0,2,3,2,3,-0.16440721537329375,0,2.8352754932212774,3,-1.5196894394328635,1.2469439292530697,0.4688396071229878,1.2520383470046432,4294,0,0,0,1,1,1,1,1,0,True,False,True,False,True
1,3,2,1,2,5,0.8185583171233253,3,0.7324273783072629,3,1.4949692382756534,0.121136842531266,1.4213507810776866,-0.6718700328551954,3429,1,1,0,0,0,0,1,1,0,True,False,True,False,False
0,0,1,2,0,0,1.2200512811008175,1,-0.7089479092505575,1,1.4949692382756534,-0.16031492914918494,-0.8238541289583894,-0.3970259785895041,1334,1,0,1,0,1,1,0,0,0,False,False,True,False,True
2,1,0,1,0,0,0.029416974133081825,4,-0.7316950643397716,2,1.4949692382756534,0.121136842531266,0.6049126319736591,0.5649282113404152,3697,1,0,0,0,1,1,0,0,0,True,False,False,False,False
1,1,3,2,1,0,0.029416974133081825,1,-0.48003209454322837,0,-0.01236010057860512,-0.7232184725100869,0.40080309469765213,0.8397722656061064,1494,0,1,0,0,0,0,1,1,0,False,True,False,True,False
0,3,0,0,0,0,-0.3720759898444104,4,-0.7327782622011628,3,-0.01236010057860512,-1.5675737875514397,-0.7558176165330537,0.7023502384732607,2779,0,1,0,1,0,0,1,0,1,True,False,True,False,False
2,0,0,0,0,0,-1.2581294275878416,1,-0.7183356240492809,0,-1.5196894394328635,-0.7232184725100869,-1.7083287904877527,-1.496402195652269,993,1,1,0,1,0,0,1,1,0,False,True,False,False,False
1,0,0,0,1,0,0.4309099381105741,0,-0.6345683227683654,3,0.4900830123728144,1.1062180434128444,0.4688396071229878,-1.6338242227851147,1944,0,0,0,1,1,1,0,1,1,False,False,False,True,False
1,0,0,0,1,0,-0.676656859068715,3,-0.5204714813684979,0,-0.5148032135300246,-1.5675737875514397,-1.5042192532117458,-1.496402195652269,1474,0,1,0,1,1,1,0,0,1,False,True,False,False,False
2,2,3,2,2,3,-0.39976515977389265,3,-0.7031708539898047,0,-1.5196894394328635,-1.5675737875514397,-1.3681462283610746,1.389460374137489,1880,0,0,0,0,0,0,1,1,0,True,True,False,False,True
1,1,0,0,2,3,0.8600920720175486,3,1.7607432147212592,2,-0.5148032135300246,0.40258861421171693,-1.1640366910850675,0.7023502384732607,3535,0,0,0,0,1,1,0,0,0,False,True,False,False,True
0,0,1,1,0,0,-1.0089268982225017,1,-0.7147249645113103,1,1.4949692382756534,0.6840403858921679,1.3533142686523512,0.7023502384732607,1644,1,0,1,1,0,0,1,1,1,False,True,False,True,False
3,2,2,2,2,2,-1.3411969373762884,3,-0.689811413699314,3,-1.0172463264814442,-1.4268479017112141,-1.7083287904877527,-1.221558141386578,1268,1,1,1,0,1,1,1,1,0,False,False,False,True,False
3,0,0,2,0,0,0.9293149968412542,1,-0.7226684154948454,0,1.4949692382756534,0.9654921575726189,-0.7558176165330537,0.977194292738952,1529,0,1,1,0,0,0,0,0,0,True,False,False,True,False
3,3,3,3,1,0,-0.690501444033456,1,-0.2511162798358991,3,-0.01236010057860512,-0.30104081498941043,0.6049126319736591,1.1146163198717975,2076,1,0,0,0,0,0,0,0,1,True,False,False,False,True
3,0,0,3,0,0,-1.2719740125525827,0,-0.7013655242208195,2,-0.01236010057860512,-1.0046702441905377,1.6254603183536935,-0.25960395145665854,1850,1,0,0,0,0,0,0,0,0,True,True,False,True,False
1,1,0,2,1,0,1.2200512811008175,0,-0.2236752673473234,0,0.9925261253242339,-0.30104081498941043,-1.2320732035104032,0.977194292738952,1000,0,1,1,1,0,0,0,0,0,True,False,False,True,False
3,2,3,3,0,0,1.1092946013828886,0,-0.7320561302935686,0,-0.5148032135300246,-0.8639443583503124,0.6049126319736591,0.1526621299418783,1485,0,0,0,0,1,1,1,0,0,True,False,False,True,False
2,1,2,0,1,0,-1.3550415223410295,1,-0.038809499003234216,1,-1.5196894394328635,0.26186272837149144,-0.41563505440637555,-1.3589801685194234,1139,1,1,1,1,0,0,1,1,1,False,False,True,False,False
0,1,1,2,0,0,0.4585991080400563,0,-0.7103921730657458,2,-1.0172463264814442,-0.5824925866698614,-0.8238541289583894,0.2900841570747239,682,1,1,1,1,1,1,0,1,1,False,False,False,False,False
2,3,1,2,2,4,0.8324029020880663,0,2.392969699819892,2,-1.5196894394328635,-0.5824925866698614,-1.0279636662343963,-0.12218192432381292,926,0,1,1,0,1,1,1,0,1,True,True,False,False,True
1,1,1,0,0,0,-1.1196835779404306,1,-0.7038929858973989,0,-1.5196894394328635,0.6840403858921679,-1.1640366910850675,1.5268824012703344,1037,1,0,1,0,1,1,0,1,1,False,False,True,False,True
1,3,0,3,0,0,-1.3550415223410295,4,-0.7223073495410484,0,-0.01236010057860512,-1.5675737875514397,-1.7083287904877527,-1.6338242227851147,1467,1,0,1,0,0,0,0,0,1,False,True,False,False,False
1,0,2,2,2,4,-1.4796427870236994,1,1.1548745442498105,1,-0.5148032135300246,-1.0046702441905377,-1.3001097159357389,-1.6338242227851147,914,1,1,0,1,0,0,1,1,1,True,False,False,True,False
0,0,3,3,1,0,-1.0089268982225017,3,-0.5710207149000848,3,-0.01236010057860512,1.3876698150932953,0.6729491443989947,1.1146163198717975,1741,0,0,1,1,1,1,1,0,0,False,False,False,False,False
0,2,2,0,1,0,-1.3965752772352529,4,-0.5742703084842582,0,-1.0172463264814442,0.9654921575726189,1.4213507810776866,0.1526621299418783,2742,0,1,0,1,1,1,1,0,1,True,False,True,False,True
3,2,3,1,2,2,1.4692538104661577,1,1.4906658812810663,2,-1.0172463264814442,-1.5675737875514397,-1.1640366910850675,0.977194292738952,2988,0,1,1,1,1,1,1,1,1,False,False,False,False,False
2,3,3,0,0,0,-1.2304402576583595,3,-0.7208630857258602,1,-0.01236010057860512,1.1062180434128444,0.6049126319736591,-1.0841361142537322,2160,1,0,0,1,1,1,0,0,1,False,True,False,True,False
2,1,0,2,0,0,1.136983771312371,3,-0.7129196347423251,2,0.9925261253242339,-1.0046702441905377,1.2852777562270155,1.66430442840318,3098,1,0,0,0,1,1,0,1,0,True,False,True,False,True
1,2,1,1,0,0,0.26477491853368074,4,-0.7309729324321775,3,-0.5148032135300246,-0.30104081498941043,1.2172412438016798,-0.6718700328551954,2764,1,0,1,1,1,1,0,1,0,True,False,True,True,False
0,1,0,1,2,5,-0.39976515977389265,3,1.2411693072073053,1,-0.01236010057860512,0.5433145000519424,-1.3681462283610746,-0.9467140871208866,2335,0,0,1,1,0,0,1,0,1,True,False,False,False,False
0,1,3,1,0,0,1.4969429803956398,3,-0.7313339983859746,1,-0.5148032135300246,-0.019589043308959476,-0.14348900470503298,-0.6718700328551954,1462,1,1,1,1,1,1,1,0,1,False,False,True,True,False
3,0,1,0,1,0,-0.5659001793507861,3,-0.7259180090790188,0,-0.5148032135300246,-1.0046702441905377,0.40080309469765213,-0.12218192432381292,2356,1,1,1,0,0,0,0,1,0,True,False,True,True,False
0,2,1,0,1,0,0.8047137321585841,1,-0.32657906417948246,1,-1.5196894394328635,0.9654921575726189,1.3533142686523512,0.5649282113404152,1731,1,0,1,1,0,0,1,1,0,True,False,True,False,False
1,0,1,0,0,0,-0.6212785192097505,0,-0.7309729324321775,1,-1.0172463264814442,1.3876698150932953,-0.007415979854361704,0.8397722656061064,1162,1,0,1,0,0,0,0,0,0,False,False,False,False,False
1,2,2,0,2,4,-0.4689880845975982,3,1.4430051753798558,3,-0.5148032135300246,-0.16031492914918494,-0.891890641383725,0.977194292738952,1884,0,1,0,0,0,0,0,0,0,False,True,False,False,False
0,3,1,1,2,2,-0.2613193101264815,1,-0.13088131722148177,0,-0.5148032135300246,-1.5675737875514397,-0.4836715668317112,0.42750618420756953,1505,1,0,1,0,1,1,0,1,0,True,False,True,True,False
3,1,0,1,1,0,-0.03980595069062374,0,-0.021478333220975854,0,0.9925261253242339,-0.16031492914918494,-1.7083287904877527,-1.0841361142537322,1252,0,1,0,1,1,1,0,1,1,True,True,False,False,True
1,0,0,3,1,0,1.3861863006777109,0,-0.4865312817115752,1,0.9925261253242339,-0.44176670082963587,-0.21152551713036863,-0.25960395145665854,1360,1,0,0,1,1,1,1,0,0,False,False,True,False,False
2,0,3,0,0,0,1.2477404510302998,4,-0.7288065367093952,2,-0.01236010057860512,0.40258861421171693,1.1492047313763443,1.1146163198717975,3824,1,0,0,1,0,0,0,1,1,True,False,True,True,False
1,3,1,0,2,2,-1.0504606531167249,4,2.177052259449257,0,1.4949692382756534,0.26186272837149144,-0.4836715668317112,-1.0841361142537322,4580,1,1,1,1,0,0,0,1,1,True,True,False,True,False
1,3,3,0,2,2,1.0816054314534065,0,0.1850513923509363,3,1.4949692382756534,1.6691215867737461,1.6934968307790292,1.66430442840318,2833,1,1,1,1,0,0,1,1,1,False,True,False,True,False
0,2,3,3,0,0,1.136983771312371,1,-0.7168913602340926,3,-1.5196894394328635,0.6840403858921679,0.6729491443989947,0.2900841570747239,1131,1,1,1,0,1,1,1,1,1,True,False,True,False,True
1,1,3,3,1,0,0.48628827796953855,4,-0.7111143049733398,0,-1.5196894394328635,1.6691215867737461,-0.4836715668317112,-0.3970259785895041,2382,0,0,0,0,0,0,0,1,0,True,True,False,False,False
1,3,0,1,2,4,1.3169633758540054,3,0.872159902426721,3,-0.01236010057860512,-0.019589043308959476,1.2172412438016798,-0.6718700328551954,2649,0,0,0,1,0,0,1,0,0,True,True,False,True,False
1,1,2,1,2,3,-0.8427918786456082,1,0.820166405079946,0,1.4949692382756534,0.6840403858921679,-0.14348900470503298,0.7023502384732607,2706,0,0,1,1,0,0,1,1,1,True,True,False,False,True
2,3,1,3,2,2,1.3308079608187464,4,0.4132450751506714,1,0.4900830123728144,1.6691215867737461,-0.6197445916823825,-1.6338242227851147,3045,1,1,1,1,0,0,0,1,1,True,False,True,True,False
0,1,2,1,2,3,-1.410419862199994,1,1.8860331006888351,0,-1.0172463264814442,-1.708299673391665,1.6934968307790292,-1.496402195652269,3134,0,0,1,0,1,1,0,1,0,True,False,False,True,False
3,3,0,1,0,0,-1.0089268982225017,4,-0.7111143049733398,3,1.4949692382756534,-1.4268479017112141,-0.41563505440637555,-0.12218192432381292,3619,0,0,1,0,1,1,0,1,1,True,False,True,False,False
0,0,0,1,2,1,0.3063086734279041,4,1.5246060809379889,0,0.9925261253242339,1.2469439292530697,1.3533142686523512,1.1146163198717975,5013,1,1,0,1,0,0,1,0,0,True,False,True,False,True
2,3,3,0,0,0,1.4277200555719343,4,-0.6999212604056313,1,-0.5148032135300246,0.6840403858921679,-0.5517080792570468,1.66430442840318,2443,1,0,1,0,0,0,0,0,0,False,False,False,False,True
1,0,3,1,0,0,-1.1473727478699127,0,-0.7024487220822107,0,-0.5148032135300246,-1.4268479017112141,-1.1640366910850675,-0.6718700328551954,488,1,1,1,1,1,1,1,0,1,False,False,False,True,False
2,1,3,1,1,0,-1.0643052380814662,1,-0.6045998486032104,3,1.4949692382756534,-1.1453961300307633,0.9450951941003373,1.5268824012703344,2409,1,0,1,0,0,0,1,1,0,True,False,False,True,False
2,3,0,1,2,1,0.9708487517354775,4,2.4168000527704976,2,1.4949692382756534,-0.30104081498941043,1.4213507810776866,-1.496402195652269,7159,0,1,0,1,0,0,0,0,1,True,True,False,True,False
2,2,1,2,1,0,-0.9120148034693139,4,-0.10055177710252963,1,0.4900830123728144,0.121136842531266,-0.6197445916823825,-1.3589801685194234,2670,0,0,1,0,0,0,0,1,1,True,False,False,False,True
2,0,1,1,0,0,-0.9397039733987961,4,-0.7172524261878896,2,-1.5196894394328635,0.9654921575726189,1.2852777562270155,0.5649282113404152,2321,1,1,1,1,1,1,1,0,1,False,False,False,False,False
0,3,3,0,1,0,-0.9812377282930194,1,-0.6280691356000185,0,0.4900830123728144,0.26186272837149144,-0.007415979854361704,-0.12218192432381292,1574,0,0,1,0,1,1,1,1,1,True,False,False,True,False
2,2,0,0,1,0,0.6385787125816907,4,-0.10560670045568832,1,0.9925261253242339,1.1062180434128444,-1.7083287904877527,1.1146163198717975,2471,0,1,1,1,1,1,1,0,1,False,False,True,False,True
3,0,0,3,0,0,1.5661659052193453,3,-0.7327782622011628,0,0.9925261253242339,0.26186272837149144,0.12865704499630956,1.5268824012703344,2541,0,0,1,0,0,0,1,0,1,True,False,False,False,False
2,0,1,1,0,0,-0.7043460289981972,4,-0.719779887864469,1,-0.5148032135300246,-1.708299673391665,-0.27956202955570425,0.977194292738952,2298,1,0,1,1,1,1,0,0,0,False,False,True,False,True
2,1,0,3,1,0,1.1785175262065941,1,-0.38326641892561913,2,-1.5196894394328635,0.8247662717323934,0.40080309469765213,0.42750618420756953,1445,0,1,0,1,1,1,0,0,0,True,False,False,False,False
2,3,3,2,2,2,-0.025961365725882625,0,2.377443863806619,3,1.4949692382756534,-0.019589043308959476,-1.5722557656370815,0.5649282113404152,4240,1,1,1,1,0,0,0,0,0,True,False,True,True,False
0,1,3,0,1,0,0.7354908073348786,4,-0.5042235134476306,0,-0.5148032135300246,-1.1453961300307633,1.1492047313763443,-0.12218192432381292,2650,0,1,1,0,0,0,0,0,1,True,False,False,False,True
1,0,3,0,2,4,-0.17825180033803487,0,0.3186457952558445,1,-1.5196894394328635,-1.2861220158709887,-0.8238541289583894,1.5268824012703344,1033,1,1,1,0,1,1,1,1,1,False,False,True,False,False
0,1,2,3,0,0,-0.38592057480915154,1,-0.7002823263594283,0,-0.5148032135300246,1.2469439292530697,0.06062053257097393,0.42750618420756953,990,1,1,0,1,0,0,0,1,1,True,False,False,False,False
1,3,3,3,0,0,-0.316697649985446,0,-0.7093089752043545,2,0.9925261253242339,0.121136842531266,-1.3001097159357389,-0.6718700328551954,937,0,1,1,0,1,1,1,1,0,False,True,False,False,True
2,1,1,3,2,3,0.9708487517354775,3,1.7838514357642703,1,0.4900830123728144,-1.2861220158709887,-0.14348900470503298,1.5268824012703344,3483,0,1,0,1,0,0,1,1,1,False,False,True,False,False
3,1,3,2,2,1,0.26477491853368074,4,2.80927874454789,2,-0.5148032135300246,-1.0046702441905377,0.40080309469765213,0.7023502384732607,6515,0,1,1,1,1,1,1,0,1,False,False,False,False,False
1,0,0,1,1,0,1.1231391863476297,4,-0.35185368094527586,0,1.4949692382756534,-0.5824925866698614,0.12865704499630956,0.8397722656061064,2929,0,1,1,1,1,1,0,1,1,True,False,True,False,False
1,1,1,1,2,2,-0.676656859068715,1,0.4562119236525202,2,-1.5196894394328635,-0.16031492914918494,0.6049126319736591,-0.12218192432381292,2377,1,0,0,1,0,0,1,1,1,True,True,False,False,False
0,0,2,0,0,0,-1.6873115614948162,3,-0.6984769965904432,0,-1.5196894394328635,-0.7232184725100869,-1.096000178659732,-0.25960395145665854,1252,0,1,1,1,1,1,1,0,1,False,False,True,False,False
1,0,3,1,2,4,1.0816054314534065,1,2.7706446874916058,3,0.9925261253242339,-0.44176670082963587,-1.1640366910850675,1.5268824012703344,1874,0,0,0,0,1,1,0,0,0,False,False,False,False,False
0,3,0,2,2,3,-1.4519536170942173,1,0.3876093924310809,0,0.9925261253242339,-0.5824925866698614,0.8770586816750016,-1.3589801685194234,1579,1,1,1,0,0,0,0,1,1,False,False,True,True,False
2,0,2,2,0,0,-0.48283266956233933,0,-0.7313339983859746,3,-1.5196894394328635,1.5283957009335207,-1.5722557656370815,-0.12218192432381292,974,1,0,1,0,1,1,0,1,0,True,False,True,True,False
